sec of day,sec,lon,lat,speed[km/h],alt[m],true_north[D],pad_pressure,d_gap[m],t_gap[s],grade[D],acc[m/s2],VSP[kW/t],temp[C],humd,pressure[hPa],v_wind[km/h],d_wind[D],trac_power[kW]
38548.0,13,118.81916332110998,31.896012833982816,0.0,7.9,0.0,0,0.022219386,1.0,0.1233,0.0,0.0,7,0.56,1027,5,236,0.0
38549.0,14,118.81916318724696,31.896012669898376,0.0,7.9,0.0,0,0.034480833,1.0,0.05582,0.0,0.0,7,0.56,1027,5,236,0.0
38550.0,15,118.81916315611915,31.896012361281258,0.0,7.9,0.0,0,0.025839394,1.0,-0.6523,0.0,0.0,7,0.56,1027,5,236,-0.0
38551.0,16,118.81916301671859,31.896012161601313,0.0,7.97,0.0,0,0.02507096,1.0,-0.694,0.0,0.0,7,0.56,1027,5,236,-0.0
38552.0,17,118.81916284511335,31.896011989858664,0.0,7.992,0.0,0,0.01880942,1.0,-0.6978,0.0,0.0,7,0.56,1027,5,236,-0.0
38553.0,18,118.81916280816218,31.896011823828683,0.0,7.996,0.0,0,0.017642496,1.0,-0.6055,0.0,0.0,7,0.56,1027,5,236,-0.0
38554.0,19,118.81916281079654,31.896011665359225,0.0,8.0,0.0,0,0.02182624,1.0,-0.3733,0.0,0.0,7,0.56,1027,5,236,0.0
38555.0,20,118.81916268787589,31.896011499372218,0.0,8.0,0.0,0,0.024690215,1.0,-0.2378,0.0,0.0,7,0.56,1027,5,236,0.0
38556.0,21,118.81916251871813,31.896011330352124,0.0,8.0,0.0,0,0.0049264925,1.0,-0.7046,0.0,0.0,7,0.56,1027,5,236,-0.0
38557.0,22,118.81916248068148,31.89601130009196,0.0,8.0,0.0,0,0.019033814,1.0,-0.1528,0.0,0.0,7,0.56,1027,5,236,0.0
38558.0,23,118.81916234234524,31.896011175829237,0.0,8.0,0.0,0,0.018507514,1.0,-0.1104,0.0,0.0,7,0.56,1027,5,236,0.0
38559.0,24,118.81916231248944,31.896011011517075,0.0,8.0,0.0,0,0.003804817,1.0,-0.361,0.0,0.0,7,0.56,1027,5,236,0.0
38560.0,25,118.8191623145614,31.89601097738312,0.0,8.0,0.0,0,0.019202627,1.0,-0.0523,0.0,0.0,7,0.56,1027,5,236,0.0
38561.0,26,118.81916218995144,31.89601084113433,0.0,8.0,0.0,0,0.024047004,1.0,-0.02927,0.0,0.0,7,0.56,1027,5,236,0.0
38562.0,27,118.8191620196167,31.896010680666087,0.0,8.0,0.0,0,0.0051860525,1.0,-0.0947,0.0,0.0,7,0.56,1027,5,236,0.0
38563.0,28,118.81916198099107,31.896010647576126,0.0,8.0,0.0,0,0.015155895,1.0,-0.02275,0.0,0.0,7,0.56,1027,5,236,0.0
38564.0,29,118.81916198213311,31.89601051143186,0.0,8.0,0.0,0,0.003318869,1.0,-0.07263,0.0,0.0,7,0.56,1027,5,236,0.0
38565.0,30,118.81916198987788,31.896010482352082,0.0,8.0,0.0,0,0.015309705,1.0,-0.947,0.0,0.0,7,0.56,1027,5,236,-0.0
38566.0,31,118.81916199553001,31.8960103449064,0.0,8.07,0.0,0,0.0034371081,1.0,-1.415,0.0,0.0,7,0.56,1027,5,236,-0.0
38567.0,32,118.81916199842367,31.896010314128226,0.0,8.09,0.0,0,0.014503074,1.0,-0.8135,0.0,0.0,7,0.56,1027,5,236,-0.0
38568.0,33,118.81916199960453,31.896010183848755,0.0,8.09,0.0,0,0.022942992,1.0,-0.518,0.0,0.0,7,0.56,1027,5,236,0.0
38569.0,34,118.81916186026791,31.896010015079792,0.0,8.1,0.0,0,0.019927828,1.0,-0.4307,0.0,0.0,7,0.56,1027,5,236,0.0
38570.0,35,118.81916182266903,31.89600983893419,0.0,8.1,0.0,0,0.018554227,1.0,-0.3328,0.0,0.0,7,0.56,1027,5,236,0.0
38571.0,36,118.81916181906493,31.896009672286826,0.0,8.1,0.0,0,0.034520194,1.0,-0.1293,0.0,0.0,7,0.56,1027,5,236,0.0
38572.0,37,118.81916182303836,31.896009362204992,0.0,8.1,0.0,16,0.025363859,1.0,-0.1232,0.0,0.0,7,0.56,1027,5,236,0.0
38573.0,38,118.81916169518918,31.89600916187421,0.0,8.1,0.0,112,0.019402675,1.0,-0.11285,0.0,0.0,7,0.56,1027,5,236,0.0
38574.0,39,118.81916166178048,31.896008989900427,0.0,8.1,0.0,212,0.018490408,1.0,0.8135,0.0,0.0,7,0.56,1027,5,236,0.0
38575.0,40,118.81916165929792,31.89600882381164,0.0,8.03,0.0,285,0.003027695,1.0,1.426,0.0,0.0,7,0.56,1027,5,236,0.0
38576.0,41,118.81916166337281,31.896008796834323,0.0,8.01,0.0,246,0.031881407,1.0,0.486,0.0,0.0,7,0.56,1027,5,236,0.0
38577.0,42,118.8191615271821,31.89600853481755,0.0,8.0,0.0,194,0.027857777,1.0,0.4004,0.0,0.0,7,0.56,1027,5,236,0.0
38578.0,43,118.81916135173225,31.896008333728556,0.0,8.0,0.0,106,0.024849748,1.0,0.3208,0.0,0.0,7,0.56,1027,5,236,0.0
38579.0,44,118.819161179807,31.89600816483465,0.0,8.0,0.0,49,0.034728475,1.0,0.1649,0.0,0.0,7,0.56,1027,5,236,0.0
38580.0,45,118.81916087166287,31.89600799488586,0.0,8.0,0.0,2,0.03765159,1.0,0.107,0.0,0.0,7,0.56,1027,5,236,0.0
38581.0,46,118.81916052502751,31.896007828185006,0.0,8.0,0.0,1,0.02684234,1.0,0.1051,0.0,0.0,7,0.56,1027,5,236,0.0
38582.0,47,118.81916031299562,31.896007667757303,0.0,8.0,0.0,0,0.02411912,1.0,0.082,0.0,0.0,7,0.56,1027,5,236,0.0
38583.0,48,118.8191601509032,31.896007500409247,0.0,8.0,0.0,0,0.024229245,1.0,0.0572,0.0,0.0,7,0.56,1027,5,236,0.0
38584.0,49,118.81915999037238,31.89600733070896,0.0,8.0,0.0,94,0.01589113,1.0,0.06104,0.0,0.0,7,0.56,1027,5,236,0.0
38585.0,50,118.819159826123,31.896007300177008,0.0,8.0,0.0,184,0.0140863275,1.0,0.9966,0.0,0.0,7,0.56,1027,5,236,0.0
38586.0,51,118.81915979849781,31.896007175829965,0.0,7.93,0.0,268,0.02226431,1.0,0.759,0.0,0.0,7,0.56,1027,5,236,0.0
38587.0,52,118.81915994759805,31.896007020984523,0.0,7.91,0.0,251,0.029141417,1.0,0.5312,0.0,0.0,7,0.56,1027,5,236,0.0
38588.0,53,118.81915972457747,31.896006840214888,0.0,7.902,0.0,184,0.026758533,1.0,0.421,0.0,0.0,7,0.56,1027,5,236,0.0
38589.0,54,118.81915952209549,31.896006672203182,0.0,7.902,0.0,112,0.39331463,1.0,-0.02933,0.2207,0.0,7,0.56,1027,5,236,0.0
38590.0,55,118.81916366957321,31.896006962687853,0.7944,7.97,0.0,37,0.94523776,1.0,-0.03827,0.287,0.003704,7,0.56,1027,5,236,0.172
38591.0,56,118.81917361887986,31.89600782764614,1.827,8.06,0.0,16,1.5962818,1.0,-0.03348,0.539,0.1605,7,0.56,1027,5,236,0.656
38592.0,57,118.81919036443512,31.896009698181928,3.768,8.16,56.16,4,2.8045886,1.0,-0.0242,0.781,0.68,7,0.56,1027,5,236,1.87
38593.0,58,118.8192193871699,31.896014950181286,6.58,8.26,71.7,3,3.9726658,1.0,-0.003704,1.332,2.566,7,0.56,1027,5,236,5.324
38594.0,59,118.81925985004331,31.896024615377865,11.375,8.15,71.6,2,5.018522,1.0,0.00402,0.9004,3.324,7,0.56,1027,5,236,6.45
38595.0,60,118.8193110674036,31.89603651263964,14.62,8.05,70.5,1,6.0620646,1.0,0.00755,1.078,5.15,7,0.56,1027,5,236,9.766
38596.0,61,118.81937342828198,31.896049254047256,18.5,7.94,72.3,1,7.170173,1.0,0.00561,1.094,6.52,7,0.56,1027,5,236,12.55
38597.0,62,118.81944810621903,31.89606060792951,22.44,7.914,74.94,0,8.306168,1.0,0.001274,1.103,7.73,7,0.56,1027,5,236,15.35
38598.0,63,118.81953552721544,31.89606827007422,26.4,7.973,78.06,1,9.339559,1.0,-0.00661,0.3298,2.912,7,0.56,1027,5,236,6.586
38599.0,64,118.81963408441638,31.896074380870346,27.6,8.2,79.0,1,10.124683,1.0,-0.01052,1.605,12.55,7,0.56,1027,5,236,26.75
38600.0,65,118.81974083323657,31.89608201546533,33.38,8.414,83.44,1,10.997596,1.0,-0.008484,1.103,10.8,7,0.56,1027,5,236,23.02
38601.0,66,118.81985653290018,31.8960925490926,37.34,8.48,83.3,1,11.684767,1.0,-0.006794,0.7725,8.92,7,0.56,1027,5,236,18.92
38602.0,67,118.81997927629244,31.89610512407119,40.12,8.52,82.94,2,12.247169,1.0,-0.005875,0.6772,8.695,7,0.56,1027,5,236,18.27
38603.0,68,118.82010801831272,31.896117648747808,42.56,8.58,82.56,1,12.818085,1.0,-0.004295,0.625,8.86,7,0.56,1027,5,236,18.22
38604.0,69,118.82024302223516,31.896128657708587,44.8,8.59,82.7,0,13.48446,1.0,-0.003033,0.6074,9.336,7,0.56,1027,5,236,18.84
38605.0,70,118.82038510068095,31.89613973245285,47.0,8.6,83.6,0,14.085089,1.0,-0.002031,0.651,10.56,7,0.56,1027,5,236,21.03
38606.0,71,118.8205335406958,31.896150990617876,49.34,8.6,83.9,1,14.708126,1.0,-0.001362,0.1997,5.086,7,0.56,1027,5,236,9.65
38607.0,72,118.82068854932726,31.89616272270345,50.06,8.6,84.0,1,15.225967,1.0,0.0004642,0.842,14.37,7,0.56,1027,5,236,27.97
38608.0,73,118.82084911319797,31.89617389841511,53.1,8.53,84.25,1,15.537894,1.0,0.000771,0.5728,11.45,7,0.56,1027,5,236,21.8
38609.0,74,118.82101302958336,31.89618462963264,55.16,8.51,84.8,1,15.702814,1.0,0.0006833,0.3125,7.99,7,0.56,1027,5,236,14.69
38610.0,75,118.82117866821179,31.896195666746305,56.28,8.5,85.06,1,15.945686,1.0,0.001794,0.2084,6.75,7,0.56,1027,5,236,11.77
38611.0,76,118.8213468096494,31.89620749657798,57.03,8.43,85.06,1,16.178757,1.0,0.002975,0.2517,7.75,7,0.56,1027,5,236,13.38
38612.0,77,118.82151739188913,31.896219670955702,57.94,8.336,85.06,1,15.780037,1.0,0.003918,-0.1997,0.8057,7,0.56,1027,5,236,-1.085
38613.0,78,118.8216837575383,31.896231672570458,57.22,8.24,84.9,0,14.239324,1.0,0.00518,-0.3298,-1.115,7,0.56,1027,5,236,-5.32
38614.0,79,118.82183387465581,31.896242553515883,56.03,8.14,84.7,0,11.949028,1.0,0.00687,-0.1042,2.62,7,0.56,1027,5,236,1.847
38615.0,80,118.82195986256961,31.896251523061615,55.66,8.04,84.6,0,10.922404,1.0,0.005047,-1.571,-20.38,7,0.56,1027,5,236,-44.28
38616.0,81,118.82207507409332,31.896259219500443,50.0,8.05,85.06,0,10.864906,1.0,0.002472,-2.023,-25.16,7,0.56,1027,5,236,-52.88
38617.0,82,118.82218974699914,31.896266104004535,42.72,8.086,85.6,0,11.156938,1.0,-0.000415,-0.4167,-3.014,7,0.56,1027,5,236,-6.785
38618.0,83,118.8223075667441,31.896272349605738,41.22,8.164,85.94,0,11.292551,1.0,-0.001947,-0.1042,0.455,7,0.56,1027,5,236,0.6577
38619.0,84,118.82242684188398,31.89627834629226,40.84,8.23,86.06,0,11.391546,1.0,-0.002792,-0.01736,1.331,7,0.56,1027,5,236,2.635
38620.0,85,118.82254713104543,31.896284832788012,40.78,8.28,86.1,0,11.593473,1.0,-0.002325,0.1042,2.756,7,0.56,1027,5,236,5.426
38621.0,86,118.82266946086574,31.89629256197503,41.16,8.3,86.25,0,11.913129,1.0,0.0001872,0.2517,4.76,7,0.56,1027,5,236,8.93
38622.0,87,118.82279503456915,31.89630185962698,42.06,8.23,85.75,0,12.350479,1.0,0.000506,0.3213,5.74,7,0.56,1027,5,236,10.81
38623.0,88,118.82292506442316,31.896312894597653,43.22,8.21,84.8,0,12.850008,1.0,-0.001119,0.4688,7.51,7,0.56,1027,5,236,14.74
38624.0,89,118.82306029423235,31.896324868584355,44.9,8.27,84.44,1,13.372981,1.0,-0.00268,0.512,8.21,7,0.56,1027,5,236,16.48
38625.0,90,118.82320107807502,31.89633691257147,46.75,8.36,84.25,1,13.891399,1.0,-0.002481,0.4775,8.19,7,0.56,1027,5,236,16.34
38626.0,91,118.8233474426859,31.896348338713008,48.47,8.39,84.4,1,14.342347,1.0,-0.003317,0.521,9.03,7,0.56,1027,5,236,18.2
38627.0,92,118.82349868848031,31.896358868535415,50.34,8.47,84.94,0,14.767858,1.0,-0.004158,0.46,8.484,7,0.56,1027,5,236,17.28
38628.0,93,118.82365447419006,31.89636915033618,52.0,8.56,85.44,1,15.218062,1.0,-0.003286,0.1302,4.195,7,0.56,1027,5,236,8.28
38629.0,94,118.82381498938116,31.89637995893215,52.47,8.586,85.56,1,15.49691,1.0,-0.003773,0.651,11.77,7,0.56,1027,5,236,23.8
38630.0,95,118.82397839535045,31.89639149280395,54.8,8.664,85.5,1,15.136219,1.0,-0.004562,0.2605,6.348,7,0.56,1027,5,236,12.94
38631.0,96,118.82413789602377,31.896403755762197,55.75,8.76,85.2,1,14.430801,1.0,-0.00465,-0.5815,-6.55,7,0.56,1027,5,236,-13.26
38632.0,97,118.82428993472236,31.89641571165161,53.66,8.82,85.06,1,13.167268,1.0,-0.00481,-0.816,-9.92,7,0.56,1027,5,236,-20.0
38633.0,98,118.82442868335258,31.896426415909218,50.72,8.875,85.0,0,11.362571,1.0,-0.007202,-1.467,-19.0,7,0.56,1027,5,236,-37.72
38634.0,99,118.82454843936944,31.896435424366505,45.44,9.0,85.2,0,9.819377,1.0,-0.01013,-1.649,-19.88,7,0.56,1027,5,236,-38.75
38635.0,100,118.82465190536442,31.896443450034997,39.5,9.14,85.5,0,8.80532,1.0,-0.006844,-1.458,-14.99,7,0.56,1027,5,236,-29.62
38636.0,101,118.8247446169642,31.896451264656058,34.25,9.11,84.9,0,7.80062,1.0,-0.005108,-0.5815,-4.61,7,0.56,1027,5,236,-8.88
38637.0,102,118.82482676862482,31.89645802686773,32.16,9.1,85.0,0,6.6626725,1.0,-0.004185,-0.178,-0.681,7,0.56,1027,5,236,-1.066
38638.0,103,118.82489698869381,31.89646332167989,31.52,9.1,85.0,0,5.450121,1.0,-0.007454,-1.875,-15.81,7,0.56,1027,5,236,-31.23
38639.0,104,118.82495450946578,31.89646680240724,24.77,9.17,85.94,0,4.4197483,1.0,-0.01227,-1.385,-9.46,7,0.56,1027,5,236,-17.81
38640.0,105,118.8250011976175,31.896469070485455,19.78,9.26,86.5,0,3.588903,1.0,-0.01318,-1.003,-5.55,7,0.56,1027,5,236,-10.01
38641.0,106,118.8250391018302,31.896471017166547,16.17,9.29,86.56,0,2.8431726,1.0,-0.0199,-0.877,-4.29,7,0.56,1027,5,236,-7.062
38642.0,107,118.82506911785273,31.8964727214208,13.016,9.37,86.25,0,2.3572145,1.0,-0.01083,-0.7314,-2.617,7,0.56,1027,5,236,-4.617
38643.0,108,118.82509396332611,31.896474575274798,10.38,9.32,85.94,1,1.9761792,1.0,-0.00667,-0.421,-1.082,7,0.56,1027,5,236,-1.864
38644.0,109,118.82511480856628,31.896475966829097,8.87,9.305,84.2,1,1.4539908,1.0,-0.006348,-0.4133,-0.901,7,0.56,1027,5,236,-1.556
38645.0,110,118.8251301467208,31.896476978832744,7.38,9.305,84.5,0,0.20509192,1.0,-0.02007,-0.609,-1.428,7,0.56,1027,5,236,-2.12
38646.0,111,118.82513231234407,31.896477096305137,5.188,9.3,84.1,0,0.12251516,1.0,-0.02351,-1.009,-1.631,7,0.56,1027,5,236,-2.662
38647.0,112,118.82513101728011,31.89647714454443,1.557,9.3,84.0,0,0.11833386,1.0,-0.1929,-0.3027,-0.8975,7,0.56,1027,5,236,-0.2042
38648.0,113,118.82512979201998,31.896477363338082,0.467,9.37,83.94,0,0.050016496,1.0,-0.4346,-0.0908,-0.533,7,0.56,1027,5,236,-0.01631
38649.0,114,118.82512929960585,31.896477527959426,0.1401,9.39,83.94,0,0.022301853,1.0,-1.059,-0.02727,-0.3296,7,0.56,1027,5,236,-0.00831
38650.0,115,118.82512915338202,31.89647768520002,0.04202,9.47,83.94,0,0.025260897,1.0,-0.9736,-0.00817,-0.0935,7,0.56,1027,5,236,-0.001694
38651.0,116,118.8251291318726,31.896477911386523,0.01261,9.5,83.94,0,0.03395483,1.0,-0.735,-0.002453,-0.02266,7,0.56,1027,5,236,-0.0001768
38652.0,117,118.8251291564303,31.896478215694522,0.003782,9.516,83.94,0,0.0405102,1.0,-0.5737,-0.0007353,-0.005478,7,0.56,1027,5,236,9.54e-06
38653.0,118,118.82512918117904,31.896478578996742,0.001135,9.53,83.94,0,0.044266135,1.0,-0.4368,-0.0002207,-0.001274,7,0.56,1027,5,236,1.82e-05
38654.0,119,118.82512918455457,31.89647897663585,0.0003405,9.54,83.94,0,0.04551007,1.0,-0.3538,-6.62e-05,-0.0003111,7,0.56,1027,5,236,8.2e-06
38655.0,120,118.8251291575361,31.896479384815695,0.0001021,9.55,83.94,0,0.044523243,1.0,-0.354,-1.985e-05,-9.34e-05,7,0.56,1027,5,236,2.44e-06
38656.0,121,118.82512909625514,31.896479781376385,3.064e-05,9.56,83.94,0,0.04154552,1.0,-0.322,-5.96e-06,-2.55e-05,7,0.56,1027,5,236,8.3e-07
38657.0,122,118.82512899850406,31.896480145241767,9.2e-06,9.57,83.94,0,0.036892932,1.0,-0.3718,-1.8e-06,-8.8e-06,7,0.56,1027,5,236,2e-07
38658.0,123,118.82512886241317,31.896480455863575,2.74e-06,9.586,83.94,0,0.031209264,1.0,-0.3787,-5.4e-07,-2.7e-06,7,0.56,1027,5,236,6e-08
38659.0,124,118.82512868607229,31.896480692899562,8.3e-07,9.59,83.94,0,0.024824783,1.0,-0.4182,-2e-07,-9e-07,7,0.56,1027,5,236,0.0
38660.0,125,118.82512850815881,31.896480856958295,2.4e-07,9.6,83.94,0,0.017851468,1.0,-0.4084,-6e-08,-2.4e-07,7,0.56,1027,5,236,0.0
38661.0,126,118.8251284730192,31.896481014521214,6e-08,9.6,83.94,1,0.018001894,1.0,-0.2917,-0.0,-6e-08,7,0.56,1027,5,236,0.0
38662.0,127,118.82512847814709,31.896481176176355,0.0,9.6,83.94,1,0.021403449,1.0,-0.175,0.0,0.0,7,0.56,1027,5,236,0.0
38663.0,128,118.82512834857049,31.896481333864298,0.0,9.6,83.94,1,0.021164004,1.0,-0.1246,0.0,0.0,7,0.56,1027,5,236,0.0
38664.0,129,118.82512845736154,31.896481500039805,0.0,9.6,83.94,0,0.0048299376,1.0,-0.3667,0.0,0.0,7,0.56,1027,5,236,0.0
38665.0,130,118.82512849474001,31.896481529627767,0.0,9.6,83.94,1,0.014066714,1.0,-0.09204,0.0,0.0,7,0.56,1027,5,236,0.0
38666.0,131,118.82512864333316,31.896481522393607,0.0,9.6,83.94,1,0.016038058,1.0,-0.0566,0.0,0.0,7,0.56,1027,5,236,0.0
38667.0,132,118.8251288125566,31.89648151165287,0.0,9.6,83.94,1,0.023381103,1.0,-0.0272,0.0,0.0,7,0.56,1027,5,236,0.0
38668.0,133,118.82512898978081,31.896481365107004,0.0,9.6,83.94,1,0.017210072,1.0,-0.8965,0.0,0.0,7,0.56,1027,5,236,-0.0
38669.0,134,118.82512916538116,31.896481324181284,0.0,9.67,83.94,0,0.0031866925,1.0,-1.411,0.0,0.0,7,0.56,1027,5,236,-0.0
38670.0,135,118.82512919861452,31.896481319346197,0.0,9.69,83.94,0,0.00070879445,1.0,-1.527,0.0,0.0,7,0.56,1027,5,236,-0.0
38671.0,136,118.82512919245748,31.8964813229816,0.0,9.695,83.94,0,0.0010772883,1.0,-1.476,0.0,0.0,7,0.56,1027,5,236,-0.0
38672.0,137,118.82512918188166,31.896481326591598,0.0,9.695,83.94,0,0.000692001,1.0,-1.504,0.0,0.0,7,0.56,1027,5,236,-0.0
38673.0,138,118.82512917498251,31.89648132867336,0.0,9.7,83.94,0,0.019795097,1.0,-0.3484,0.0,0.0,7,0.56,1027,5,236,0.0
38674.0,139,118.82512930314579,31.896481469318072,0.0,9.7,83.94,0,0.005322409,1.0,-0.7573,0.0,0.0,7,0.56,1027,5,236,-0.0
38675.0,140,118.82512933731324,31.896481507324737,0.0,9.7,83.94,0,0.013494234,1.0,-0.2554,0.0,0.0,7,0.56,1027,5,236,0.0
38676.0,141,118.8251294800274,31.896481511004115,0.0,9.7,83.94,0,0.016313806,1.0,-0.15,0.0,0.0,7,0.56,1027,5,236,0.0
38677.0,142,118.82512951388253,31.896481367301075,0.0,9.7,83.94,0,0.017166734,1.0,-0.1002,0.0,0.0,7,0.56,1027,5,236,0.0
38678.0,143,118.82512965376824,31.896481465669623,0.0,9.7,83.94,0,0.015836764,1.0,-0.0762,0.0,0.0,7,0.56,1027,5,236,0.0
38679.0,144,118.82512981703596,31.89648149768458,0.0,9.7,83.94,1,0.0033497612,1.0,-0.2473,0.0,0.0,7,0.56,1027,5,236,0.0
38680.0,145,118.82512985159457,31.896481504365457,0.0,9.7,83.94,0,0.012925103,1.0,-0.04578,0.0,0.0,7,0.56,1027,5,236,0.0
38681.0,146,118.8251299883505,31.896481503713098,0.0,9.7,83.94,0,0.02216294,1.0,-0.0187,0.0,0.0,7,0.56,1027,5,236,0.0
38682.0,147,118.82513015734499,31.896481641743527,0.0,9.7,83.94,0,0.0052677356,1.0,-0.05502,0.0,0.0,7,0.56,1027,5,236,0.0
38683.0,148,118.82513019279341,31.896481678260706,0.0,9.7,83.94,0,0.032843202,1.0,-0.006184,0.0,0.0,7,0.56,1027,5,236,0.0
38684.0,149,118.82513032098339,31.896481952488987,0.0,9.7,83.94,0,0.023359831,1.0,-0.006084,0.0,0.0,7,0.56,1027,5,236,0.0
38685.0,150,118.82513034762664,31.896482161111187,0.0,9.7,83.94,0,0.034746855,1.0,-0.002865,0.0,0.0,7,0.56,1027,5,236,0.0
38686.0,151,118.82513034493334,31.89648247323911,0.0,9.7,83.94,0,0.02645393,1.0,-0.002634,0.0,0.0,7,0.56,1027,5,236,0.0
38687.0,152,118.82513020665499,31.896482679855012,0.0,9.7,83.94,0,0.024954233,1.0,-0.001955,0.0,0.0,7,0.56,1027,5,236,0.0
38688.0,153,118.8251300268349,31.89648284400018,0.0,9.7,83.94,1,0.025076246,1.0,-0.001361,0.0,0.0,7,0.56,1027,5,236,0.0
38689.0,154,118.82512984375886,31.896483007047884,0.0,9.7,83.94,0,0.024464108,1.0,-0.000977,0.0,0.0,7,0.56,1027,5,236,0.0
38690.0,155,118.82512967384041,31.89648317283452,0.0,9.7,83.94,0,0.02407539,1.0,-0.0006948,0.0,0.0,7,0.56,1027,5,236,0.0
38691.0,156,118.82512950223398,31.896483332669025,0.0,9.7,83.94,0,0.024652561,1.0,-0.000475,0.0,0.0,7,0.56,1027,5,236,0.0
38692.0,157,118.82512933100485,31.89648349973146,0.0,9.7,83.94,0,0.024332147,1.0,-0.000337,0.0,0.0,7,0.56,1027,5,236,0.0
38693.0,158,118.8251291685802,31.896483669321462,0.0,9.7,83.94,0,0.02403027,1.0,-0.0002388,0.0,0.0,7,0.56,1027,5,236,0.0
38694.0,159,118.82512900052906,31.896483831316356,0.0,9.7,83.94,0,0.03437499,1.0,-0.0001168,0.0,0.0,7,0.56,1027,5,236,0.0
38695.0,160,118.82512897036683,31.896484139048496,0.0,9.7,83.94,0,0.022205463,1.0,0.76,0.0,0.0,7,0.56,1027,5,236,0.0
38696.0,161,118.82512897750097,31.896484338431588,0.0,9.63,83.94,0,0.019137947,1.0,0.85,0.0,0.0,7,0.56,1027,5,236,0.0
38697.0,162,118.82512898826839,31.896484510107467,0.0,9.61,83.94,0,0.022343688,1.0,0.667,0.0,0.0,7,0.56,1027,5,236,0.0
38698.0,163,118.82512885542444,31.896484676139846,0.0,9.6,83.94,0,0.017939296,1.0,0.6016,0.0,0.0,7,0.56,1027,5,236,0.0
38699.0,164,118.8251288210266,31.896484834623013,0.0,9.6,83.94,0,0.01298291,1.0,0.5864,0.0,0.0,7,0.56,1027,5,236,0.0
38700.0,165,118.8251286871906,31.896484860906064,0.0,9.6,83.94,0,0.021781186,1.0,0.2703,0.0,0.0,7,0.56,1027,5,236,0.0
38701.0,166,118.82512851637749,31.896484992257466,0.0,9.6,83.94,0,0.016995132,1.0,0.2437,0.0,0.0,7,0.56,1027,5,236,0.0
38702.0,167,118.82512833931999,31.896485018926175,0.0,9.6,83.94,0,0.022411207,1.0,0.1312,0.0,0.0,7,0.56,1027,5,236,0.0
38703.0,168,118.82512817234732,31.896484875975005,0.0,9.6,83.94,0,0.014285743,1.0,0.1439,0.0,0.0,7,0.56,1027,5,236,0.0
38704.0,169,118.82512816867187,31.89648474768194,0.0,9.6,83.94,0,0.029027173,1.0,0.0499,0.0,0.0,7,0.56,1027,5,236,0.0
38705.0,170,118.82512787598627,31.896484668653223,0.0,9.6,83.94,0,0.019249095,1.0,0.05267,0.0,0.0,7,0.56,1027,5,236,0.0
38706.0,171,118.82512767293787,31.896484655142427,0.0,9.6,83.94,0,0.33597732,1.0,-0.0606,0.0,0.0,7,0.56,1027,5,236,0.0
38707.0,172,118.82513119411901,31.896485069929756,0.0,9.67,83.94,0,0.684419,1.0,0.003124,0.0,0.0,7,0.56,1027,5,236,0.0
38708.0,173,118.82513832542638,31.89648613940534,0.0,9.62,83.94,0,1.0711197,1.0,0.003586,0.0,0.0,7,0.56,1027,5,236,0.0
38709.0,174,118.82514954289502,31.896487511657103,0.0,9.61,83.94,0,1.352055,1.0,-0.01188,0.0,0.0,7,0.56,1027,5,236,0.0
